id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,attributes
Xjswj531-FkRZPpcccU6kQ,vida-verde-new-york,Vida Verde,https://s3-media2.fl.yelpcdn.com/bphoto/7GRTlHLkohNPrnNVETi1IQ/o.jpg,False,https://www.yelp.com/biz/vida-verde-new-york?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,1647,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.3,"{'latitude': 40.7649503286729, 'longitude': -73.9828372257363}","['delivery', 'pickup']",$$,"{'address1': '248 W 55th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['248 W 55th St', 'New York, NY 10019']}",+16466570565,(646) 657-0565,893.8335312795817,"{'business_temp_closed': None, 'menu_url': 'https://vidaverdeny.com/menus', 'open24_hours': None, 'waitlist_reservation': True}"
tnxb_qM5e7J5wIfYwJB3Ig,the-elgin-new-york,The Elgin,https://s3-media3.fl.yelpcdn.com/bphoto/B0ZTV8Yvu95LTDy9qZtkLg/o.jpg,False,https://www.yelp.com/biz/the-elgin-new-york?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,308,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'newamerican', 'title': 'New American'}]",4.4,"{'latitude': 40.758339026848695, 'longitude': -73.98082697379752}","['delivery', 'pickup']",$$,"{'address1': '64 West 48th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['64 West 48th St', 'New York, NY 10036']}",+12122212100,(212) 221-2100,760.2542897175832,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}"
C3tP0fNNAoxOAC3O406CXQ,le-sia-new-york-4,Le Sia,https://s3-media1.fl.yelpcdn.com/bphoto/PozwNIFXX8h3ZPN0ArYsBg/o.jpg,False,https://www.yelp.com/biz/le-sia-new-york-4?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,149,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}]",4.3,"{'latitude': 40.76072, 'longitude': -73.99119}","['delivery', 'pickup']",$$$,"{'address1': '651 9th Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['651 9th Ave', 'New York, NY 10036']}",+16465595220,(646) 559-5220,246.97218377750278,"{'business_temp_closed': None, 'menu_url': 'https://www.lesianyc.com/menu', 'open24_hours': None, 'waitlist_reservation': None}"
Ig4LSE3TRPs5nSsfTgnniQ,carla-new-york-2,Carla,https://s3-media2.fl.yelpcdn.com/bphoto/7YhNtU0iuXZA925nsKRJHQ/o.jpg,False,https://www.yelp.com/biz/carla-new-york-2?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,207,"[{'alias': 'newamerican', 'title': 'New American'}]",4.6,"{'latitude': 40.76357, 'longitude': -73.98691}","['delivery', 'pickup']",$$,"{'address1': '331 W 51st St', 'address2': 'Ground Fl', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['331 W 51st St', 'Ground Fl', 'New York, NY 10019']}",+19294044082,(929) 404-4082,589.1380203250396,"{'business_temp_closed': None, 'menu_url': 'https://mhme.nu/lp/d696d27c-1cf5-4a00-8e11-7a6ef0d48a72', 'open24_hours': None, 'waitlist_reservation': None}"
MmXZLVwWcYugi_TXSHmjeQ,sushi-by-bou-times-square-new-york,Sushi by Bou Times Square,https://s3-media4.fl.yelpcdn.com/bphoto/rFPZMQIFczVXsUzy8nw2LA/o.jpg,False,https://www.yelp.com/biz/sushi-by-bou-times-square-new-york?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,806,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.7,"{'latitude': 40.75851, 'longitude': -73.98322}",[],$$$$,"{'address1': '132 W 47th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['132 W 47th St', 'New York, NY 10036']}",+19172687268,(917) 268-7268,551.4963000361796,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': True}"
xZ96vaoL-cQjfotmUKtjJQ,barn-joo-35-new-york,Barn Joo 35,https://s3-media1.fl.yelpcdn.com/bphoto/R2On3eNr3a2MjgtrTCp0pA/o.jpg,False,https://www.yelp.com/biz/barn-joo-35-new-york?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,2447,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.2,"{'latitude': 40.74964, 'longitude': -73.98582}","['delivery', 'pickup']",$$,"{'address1': '34 W 35th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['34 W 35th St', 'New York, NY 10001']}",+12125644430,(212) 564-4430,1073.6826902097348,"{'business_temp_closed': None, 'menu_url': 'https://81566b86-1c7a-45e4-8750-0402b27de5f0.filesusr.com/ugd/e18aa7_3e119c01f9a842a0959e604797bb97a9.pdf', 'open24_hours': None, 'waitlist_reservation': True}"
f4QBa0khsF9Ut99Tc9IMIA,haswell-greens-new-york-3,Haswell Green's,https://s3-media4.fl.yelpcdn.com/bphoto/WsJbpx56hnAaLBmwJCfmeQ/o.jpg,False,https://www.yelp.com/biz/haswell-greens-new-york-3?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,557,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'pianobars', 'title': 'Piano Bars'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",4.5,"{'latitude': 40.76301, 'longitude': -73.98416}","['delivery', 'pickup']",$$,"{'address1': '240 W 52nd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['240 W 52nd St', 'New York, NY 10019']}",+12122452801,(212) 245-2801,659.6605989059391,"{'business_temp_closed': None, 'menu_url': 'https://haswellgreens.com/', 'open24_hours': None, 'waitlist_reservation': None}"
VLGmFHE4s0Sfu0piMVQa1Q,hold-fast-kitchen-and-spirits-new-york,Hold Fast Kitchen & Spirits,https://s3-media4.fl.yelpcdn.com/bphoto/2a8BP3w4_pgEn8Y0E6TBow/o.jpg,False,https://www.yelp.com/biz/hold-fast-kitchen-and-spirits-new-york?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,632,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.7,"{'latitude': 40.76064, 'longitude': -73.99023}","['delivery', 'pickup']",$$,"{'address1': '364 W 46th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['364 W 46th St', 'New York, NY 10036']}",+19172616691,(917) 261-6691,198.15742736490864,"{'business_temp_closed': None, 'menu_url': 'https://9464f748-f9bd-40b1-840c-4e9d3453f75d.filesusr.com/ugd/985ff2_20026074f16e4ad5abf798a97f427713.pdf', 'open24_hours': None, 'waitlist_reservation': None}"
1DfbZ0VsSCg9g1KILmnvzQ,per-se-new-york,Per Se,https://s3-media3.fl.yelpcdn.com/bphoto/531LmZ0PjJD523UNhldWjw/o.jpg,False,https://www.yelp.com/biz/per-se-new-york?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,1893,"[{'alias': 'french', 'title': 'French'}]",4.5,"{'latitude': 40.7681528889558, 'longitude': -73.9827629623657}",[],$$$$,"{'address1': '10 Columbus Cir', 'address2': 'Fl 4', 'address3': None, 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['10 Columbus Cir', 'Fl 4', 'New York, NY 10019']}",+12128239335,(212) 823-9335,1195.3987274882202,"{'business_temp_closed': None, 'menu_url': 'http://www.thomaskeller.com/new-york-new-york/per-se/todays-menus', 'open24_hours': None, 'waitlist_reservation': None}"
wohLfhl0OqvDzIX50r63aw,dolly-varden-new-york-2,Dolly Varden,https://s3-media3.fl.yelpcdn.com/bphoto/aECxgPJjUpCAYXFqodzlNQ/o.jpg,False,https://www.yelp.com/biz/dolly-varden-new-york-2?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,547,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'New American'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 40.762914, 'longitude': -73.986258}",['delivery'],$$,"{'address1': '302 W 51st St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['302 W 51st St', 'New York, NY 10019']}",+12125417080,(212) 541-7080,545.2625207128939,"{'business_temp_closed': None, 'menu_url': 'https://www.dollyvardennyc.com/menus/', 'open24_hours': None, 'waitlist_reservation': None}"
WqjqHMozyW42XLTtLnKGag,la-pulperia-hells-kitchen-new-york-2,La Pulperia Hell's Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/IGP9khj0nind-ObLdwffzA/o.jpg,False,https://www.yelp.com/biz/la-pulperia-hells-kitchen-new-york-2?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,900,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}]",4.2,"{'latitude': 40.7599217, 'longitude': -73.991841}","['delivery', 'pickup']",$$$,"{'address1': '623 9th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['623 9th Ave', 'New York, NY 10036']}",+16466698984,(646) 669-8984,208.40436802614917,"{'business_temp_closed': None, 'menu_url': 'http://www.lapulperianyc.com/#menus', 'open24_hours': None, 'waitlist_reservation': None}"
7xe5Pd4fvN2vo05FP2XOeg,lumlum-new-york,LumLum ,https://s3-media3.fl.yelpcdn.com/bphoto/gNg07GUC21-DIeSkYurrkw/o.jpg,False,https://www.yelp.com/biz/lumlum-new-york?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,454,"[{'alias': 'thai', 'title': 'Thai'}]",4.4,"{'latitude': 40.7629, 'longitude': -73.98991}","['delivery', 'pickup']",$$,"{'address1': '404 W 49th', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['404 W 49th', 'New York, NY 10019']}",+16466844618,(646) 684-4618,458.6922465746362,"{'business_temp_closed': None, 'menu_url': 'https://www.lumlumnyc.com/menu', 'open24_hours': None, 'waitlist_reservation': None}"
EKkHfSYTm266-ZBve3SdgA,yoon-haeundae-galbi-new-york-2,Yoon Haeundae Galbi,https://s3-media1.fl.yelpcdn.com/bphoto/BpXNPvOjoErxD5xnhBaa-A/o.jpg,False,https://www.yelp.com/biz/yoon-haeundae-galbi-new-york-2?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,762,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.3,"{'latitude': 40.74996750318778, 'longitude': -73.98443095513923}","['delivery', 'pickup']",$$$,"{'address1': '8 W 36th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['8 W 36th St', 'New York, NY 10018']}",+12126918078,(212) 691-8078,1085.3057849817017,"{'business_temp_closed': None, 'menu_url': 'https://www.yoon-nyc.com/menu', 'open24_hours': None, 'waitlist_reservation': None}"
AHrU1F123QPdVPTCnsy_xA,chalong-new-york,Chalong,https://s3-media2.fl.yelpcdn.com/bphoto/Qk48_arJ1Z5drfZdgQhCrg/o.jpg,False,https://www.yelp.com/biz/chalong-new-york?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,389,"[{'alias': 'thai', 'title': 'Thai'}]",4.7,"{'latitude': 40.763924, 'longitude': -73.988883}","['delivery', 'pickup']",,"{'address1': '749 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['749 9th Ave', 'New York, NY 10019']}",+12124666456,(212) 466-6456,574.3019320665896,"{'business_temp_closed': None, 'menu_url': 'https://www.chalongnyc.com/menus', 'open24_hours': None, 'waitlist_reservation': None}"
pQuZDnefX038xurT1BhDXA,keens-steakhouse-new-york,Keens Steakhouse,https://s3-media3.fl.yelpcdn.com/bphoto/rLz9cguf52vXFq5uE-Be7A/o.jpg,False,https://www.yelp.com/biz/keens-steakhouse-new-york?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,3234,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'pubs', 'title': 'Pubs'}]",4.2,"{'latitude': 40.7506687, 'longitude': -73.98645756533554}",['delivery'],$$$$,"{'address1': '72 W 36th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['72 W 36th St', 'New York, NY 10018']}",+12129473636,(212) 947-3636,950.8821026153033,"{'business_temp_closed': None, 'menu_url': 'http://www.keens.com/dinner/', 'open24_hours': None, 'waitlist_reservation': None}"
z1OgXX3L9Ipl2mu-Hf4ADw,viv-new-york-32,ViV,https://s3-media1.fl.yelpcdn.com/bphoto/-HcRhoHIXVjzUKMXj7vZYA/o.jpg,False,https://www.yelp.com/biz/viv-new-york-32?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,1318,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'bars', 'title': 'Bars'}]",4.2,"{'latitude': 40.76277, 'longitude': -73.98969}","['delivery', 'pickup']",$$,"{'address1': '717 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['717 9th Ave', 'New York, NY 10019']}",+12125815999,(212) 581-5999,440.04753544228856,"{'business_temp_closed': None, 'menu_url': 'https://www.vivthainyc.com/menu', 'open24_hours': None, 'waitlist_reservation': True}"
5TX0X8w5ssIACU_pnBEq6g,tonys-di-napoli-new-york-4,Tony's Di Napoli,https://s3-media2.fl.yelpcdn.com/bphoto/oiswc3JuBx8TGXROs56aMA/o.jpg,False,https://www.yelp.com/biz/tonys-di-napoli-new-york-4?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,2688,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.2,"{'latitude': 40.75641, 'longitude': -73.98547}","['delivery', 'pickup']",$$$,"{'address1': '147 W 43rd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['147 W 43rd St', 'New York, NY 10036']}",+12122210100,(212) 221-0100,452.6886776366295,"{'business_temp_closed': None, 'menu_url': '', 'open24_hours': None, 'waitlist_reservation': None}"
zOmgO8Di9Ui2bQHqSarUKg,johns-of-times-square-new-york-2,John's of Times Square,https://s3-media3.fl.yelpcdn.com/bphoto/ZRcz7SP7H_LfJwz0527Wvg/o.jpg,False,https://www.yelp.com/biz/johns-of-times-square-new-york-2?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,2581,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.8,"{'latitude': 40.75823, 'longitude': -73.98836}","['delivery', 'pickup']",$$,"{'address1': '260 W 44th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['260 W 44th St', 'New York, NY 10036']}",+12123917560,(212) 391-7560,139.61562758648614,"{'business_temp_closed': None, 'menu_url': 'https://www.johnspizzerianyc.com/Times-Square-Menu/timessquaremenu', 'open24_hours': False, 'waitlist_reservation': None}"
NMVRHrkdp68twl4CWo1I5A,marseille-new-york,Marseille,https://s3-media1.fl.yelpcdn.com/bphoto/u1B9pF6H78vn35LFiLeqWQ/o.jpg,False,https://www.yelp.com/biz/marseille-new-york?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,1196,"[{'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'brasseries', 'title': 'Brasseries'}]",3.8,"{'latitude': 40.75974513014608, 'longitude': -73.99139451874845}","['delivery', 'pickup']",$$$,"{'address1': '630 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['630 9th Ave', 'New York, NY 10036']}",+12123332323,(212) 333-2323,166.5088819191612,"{'business_temp_closed': None, 'menu_url': 'https://marseillenyc.com/menus/', 'open24_hours': None, 'waitlist_reservation': None}"
LQHegfNHe7ylY3bocrFlpg,calle-dao-bryant-park-new-york,Calle Dao - Bryant Park,https://s3-media2.fl.yelpcdn.com/bphoto/Rutsk2DmyCmz5ZWr-ajM2A/o.jpg,False,https://www.yelp.com/biz/calle-dao-bryant-park-new-york?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,1987,"[{'alias': 'cuban', 'title': 'Cuban'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.2,"{'latitude': 40.752167, 'longitude': -73.98422161374535}","['delivery', 'pickup']",$$,"{'address1': '38 W 39th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['38 W 39th St', 'New York, NY 10018']}",+12122219002,(212) 221-9002,878.6512948640257,"{'business_temp_closed': None, 'menu_url': 'https://www.calledao.com/menus-bryant-park/', 'open24_hours': None, 'waitlist_reservation': True}"
OwV-MtDBC2H08rVcBqP2mA,pio-pio-8-new-york-5,Pio Pio 8,https://s3-media2.fl.yelpcdn.com/bphoto/ESfEDL9kO81ZAkAFkb55bg/o.jpg,False,https://www.yelp.com/biz/pio-pio-8-new-york-5?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,2612,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'peruvian', 'title': 'Peruvian'}]",4.0,"{'latitude': 40.760506289326, 'longitude': -73.994564488901}",['pickup'],$$$,"{'address1': '604 10th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['604 10th Ave', 'New York, NY 10036']}",+12124592929,(212) 459-2929,440.1887839311058,"{'business_temp_closed': None, 'menu_url': '', 'open24_hours': None, 'waitlist_reservation': None}"
PGpCaNkB1meojnbgRmb2gQ,buena-vista-restaurant-and-bar-new-york,Buena Vista Restaurant & Bar,https://s3-media4.fl.yelpcdn.com/bphoto/Q6EmqDNWkbNACGxxKfwsPA/o.jpg,False,https://www.yelp.com/biz/buena-vista-restaurant-and-bar-new-york?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,408,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.7,"{'latitude': 40.75686, 'longitude': -73.99356}","['restaurant_reservation', 'delivery', 'pickup']",$$$,"{'address1': '536 9th Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['536 9th Ave', 'New York, NY 10018']}",+12123885040,(212) 388-5040,379.65521923833154,"{'business_temp_closed': None, 'menu_url': 'http://www.buenavistany.com', 'open24_hours': None, 'waitlist_reservation': None}"
unWoFZeSWa0DK1YMekO_Uw,trademark-bar-kitchen-new-york,Trademark Bar + Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/aZ7xvwm29ZSw5RTE9pxTMA/o.jpg,False,https://www.yelp.com/biz/trademark-bar-kitchen-new-york?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,746,"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American'}]",4.4,"{'latitude': 40.75033708696587, 'longitude': -73.985394}","['delivery', 'pickup']",$$,"{'address1': '38 W 36th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['38 W 36th St', 'New York, NY 10018']}",+16468582320,(646) 858-2320,1015.569665330932,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}"
scjoZtbTQHi35xhAlUm2iQ,l-adresse-new-york,L'ADRESSE,https://s3-media3.fl.yelpcdn.com/bphoto/LHIchIgJmOVwNa2N9i7xkg/o.jpg,False,https://www.yelp.com/biz/l-adresse-new-york?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,830,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.0,"{'latitude': 40.753918142987104, 'longitude': -73.98531150211585}","['delivery', 'pickup']",$$$,"{'address1': '1065 Ave Of The Americas', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['1065 Ave Of The Americas', 'New York, NY 10018']}",+12122212510,(212) 221-2510,665.6702716838798,"{'business_temp_closed': None, 'menu_url': 'http://ladressenyc.com/#menu', 'open24_hours': None, 'waitlist_reservation': None}"
qCf1QN11Qdncpqb7PhuyVw,the-rag-trader-and-bo-peep-cocktail-and-highball-store-new-york,The Ragtrader & Bo Peep Cocktail and Highball Store,https://s3-media4.fl.yelpcdn.com/bphoto/i8TwHAYZBxv950tCkhtjjw/o.jpg,False,https://www.yelp.com/biz/the-rag-trader-and-bo-peep-cocktail-and-highball-store-new-york?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,880,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'pianobars', 'title': 'Piano Bars'}, {'alias': 'newamerican', 'title': 'New American'}]",4.4,"{'latitude': 40.7507108837366, 'longitude': -73.98621872023773}","['delivery', 'pickup']",$$,"{'address1': '70 W 36th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['70 W 36th St', 'New York, NY 10018']}",+19172615495,(917) 261-5495,952.6385354265577,"{'business_temp_closed': None, 'menu_url': 'https://www.ragtradernyc.com/menus/rag-trader/', 'open24_hours': None, 'waitlist_reservation': None}"
VvsZAnEwU4c8Xkyrzx05Nw,anytime-kitchen-new-york-2,Anytime Kitchen ,https://s3-media3.fl.yelpcdn.com/bphoto/APN3oda1GREsCVa9M8hgfw/o.jpg,False,https://www.yelp.com/biz/anytime-kitchen-new-york-2?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,2885,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.6,"{'latitude': 40.74776270790539, 'longitude': -73.9867793576711}","['pickup', 'delivery']",$$,"{'address1': '23 W 32nd St', 'address2': 'Fl 3', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['23 W 32nd St', 'Fl 3', 'New York, NY 10001']}",+16466697733,(646) 669-7733,2000.6300760837232,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': True}"
